timestamp,day_of_week,location,text_content,engagement_rate,keywords
2024-12-08 02:14:32,Sunday,"Rio de Janeiro, Brazil",my one week review of nike drifit had issues with it bestvalue eco curious about your experience too,3.00984,"['week', 'review', 'nike']"
2024-12-08 09:29:48,Sunday,Singapore,comparing apple apple watch to the competition mixed feelings about it innovation curious about your experience too,0.02176,"['compare', 'apple', 'watch']"
2024-12-08 15:56:32,Sunday,"Johannesburg, South Africa",just saw an ad for adidas gazelle during the earthday exceeded my expectations beauty travel specialoffer,0.04879,"['adida', 'gazelle', 'exceed']"
2024-12-08 22:40:32,Sunday,"Milan, Italy",just saw an ad for amazon halo band during the referralbonus disappointed with the quality premium tech,0.06621,"['amazon', 'halo', 'band']"
2024-12-09 00:29:20,Monday,"Milan, Italy",just unboxed my new galaxy tab from samsung worth every penny so happy promo exclusive discount,0.05149,"['new', 'galaxy', 'tab']"
2024-12-09 10:59:51,Monday,"Tokyo, Japan",my one month review of google nest hub mixed feelings about it sale would love to get your feedback,0.04536,"['month', 'review', 'hub']"
2024-12-09 11:14:15,Monday,"Mumbai, India",amazon valentinesdeals is underwhelming cant wait to see whats coming next health sustainable would love to get your feedback,0.28268,"['amazon', 'valentinesdeal', 'sustainable']"
2024-12-09 11:26:15,Monday,"Melbourne, Australia",just tried the chromebook from google best purchase ever food really interested in hearing your thoughts,0.19319,"['google', 'well', 'purchase']"
2024-12-09 16:17:46,Monday,"Chicago, USA",comparing apple iphone 15 to the competition wouldnt recommend discount really interested in hearing your thoughts,0.04633,"['compare', 'apple', 'iphone']"
2024-12-09 18:36:48,Monday,"Sydney, Australia",attended the pepsi referralbonus event yesterday highly recommend exclusive let me know what you think,0.04324,"['referralbonus', 'recommend', 'exclusive']"
2024-12-10 01:30:06,Tuesday,"Tokyo, Japan",just tried the flyknit from nike its okay customerservice premium limited let me know what you think,0.20909,"['customerservice', 'premium', 'limit']"
2024-12-10 03:41:53,Tuesday,"Seoul, South Korea",comparing samsung galaxy tab to the competition absolutely loving it fashion innovation deal curious about your experience too,0.12611,"['samsung', 'galaxy', 'tab']"
2024-12-10 04:07:49,Tuesday,"Houston, USA",anyone have tips about pepsis pepsi max  deal fashion let me know what you think,0.1753,"['max', 'deal', 'fashion']"
2024-12-10 04:37:26,Tuesday,"Los Angeles, USA",attended the toyota localtouchpoints event yesterday its okay travel would love to get your feedback,0.01946,"['localtouchpoint', 'event', 'yesterday']"
2024-12-10 05:51:51,Tuesday,"Dubai, UAE",amazon valentinesdeals is overpriced cant wait to see whats coming next eco specialoffer reviews curious about your experience too,0.04049,"['amazon', 'valentinesdeal', 'come']"
2024-12-11 01:40:31,Wednesday,"Lyon, France",could someone explain with my new predator from adidas as expected sale fashion productlaunch really interested in hearing your thoughts,0.4392,"['new', 'predator', 'sale']"
2024-12-11 02:28:41,Wednesday,"Manchester, UK",how do i fix about samsungs galaxy s25  trendalert let me know what you think,0.50411,"['samsung', 'galaxy', 'let']"
2024-12-11 03:28:44,Wednesday,Singapore,my three months review of amazon ring camera mixed feelings about it premium customerservice curious about your experience too,1.68663,"['month', 'review', 'mixed']"
2024-12-11 03:46:43,Wednesday,"São Paulo, Brazil",microsoft winterwonders is subpar cant wait to see whats coming next health really interested in hearing your thoughts,0.13551,"['microsoft', 'winterwonder', 'come']"
2024-12-11 03:50:33,Wednesday,Singapore,confused about with my new nest hub from google worth every penny bestvalue premium let me know what you think,0.49374,"['new', 'nest', 'hub']"
2024-12-11 11:08:21,Wednesday,"Rome, Italy",my one year review of apple apple watch does the job affordable curious about your experience too,0.19749,"['affordable', 'year', 'review']"
2024-12-11 13:54:09,Wednesday,"Dubai, UAE",comparing google pixel 8 to the competition not worth the money musthave promo really interested in hearing your thoughts,0.0817,"['compare', 'google', 'pixel']"
2024-12-11 15:09:06,Wednesday,"Manchester, UK",my two days review of pepsi pepsi lime highly recommend quality deal let me know what you think,0.05287,"['quality', 'deal', 'day']"
2024-12-11 16:59:45,Wednesday,"Milan, Italy",just unboxed my new galaxy tab from samsung disappointed with the quality not sure why specialoffer innovation,0.0614,"['new', 'galaxy', 'tab']"
2024-12-11 20:08:16,Wednesday,"Milan, Italy",just tried the galaxy z fold from samsung disappointed with the quality beauty curious about your experience too,0.06246,"['galaxy', 'z', 'fold']"
2024-12-11 20:09:24,Wednesday,"Toronto, Canada",just tried the chromebook from google exceeded my expectations exclusive would love to get your feedback,0.05925,"['google', 'exceed', 'exclusive']"
2024-12-12 03:09:50,Thursday,"Mexico City, Mexico",has anyone else experienced customer service with cocacolas cocacola vanilla not worth the money  lifestyle fitness promo,0.04672,"['customer', 'lifestyle', 'fitness']"
2024-12-12 06:07:17,Thursday,"Manchester, UK",just saw an ad for toyota rav4 during the customerfirst not bad reviews sale really interested in hearing your thoughts,0.0147,"['rav', 'toyota', 'review']"
2024-12-12 14:04:38,Thursday,"London, UK",just unboxed my new galaxy tab from samsung returning it asap delighted customerservice really interested in hearing your thoughts,0.15019,"['new', 'galaxy', 'tab']"
2024-12-12 14:41:51,Thursday,"Seoul, South Korea",comparing apple ipad air to the competition not worth the money exclusive discount fashion let me know what you think,0.06819,"['compare', 'apple', 'ipad']"
2024-12-12 19:04:36,Thursday,"Rio de Janeiro, Brazil",comparing nike epic react to the competition best purchase ever travel would love to get your feedback,0.23962,"['compare', 'nike', 'epic']"
2024-12-12 21:16:47,Thursday,"Sydney, Australia",how do i fix about apples vision pro reviewsite health would love to get your feedback,0.05634,"['vision', 'pro', 'reviewsite']"
2024-12-13 03:46:43,Friday,"New York, USA",attended the google globalcampaign event yesterday wouldnt recommend affordable would love to get your feedback,0.01696,"['recommend', 'globalcampaign', 'event']"
2024-12-13 18:06:45,Friday,"Johannesburg, South Africa",comparing amazon echo dot to the competition not worth the money musthave really interested in hearing your thoughts,0.07505,"['amazon', 'echo', 'dot']"
2024-12-13 19:47:43,Friday,"Johannesburg, South Africa",has anyone else experienced software bugs with pepsis crystal pepsi returning it asap  newrelease sustainable,0.0501,"['experience', 'bug', 'return']"
2024-12-13 21:16:23,Friday,"Vancouver, Canada",adidas holidayspecial is overpriced cant wait to see whats coming next fashion curious about your experience too,0.08669,"['adida', 'holidayspecial', 'curious']"
2024-12-13 22:15:03,Friday,"Johannesburg, South Africa",pepsi summersale is decent cant wait to see whats coming next affordable promo would love to get your feedback,0.09794,"['pepsi', 'summersale', 'promo']"
2024-12-14 15:17:39,Saturday,"Johannesburg, South Africa",my one year review of microsoft surface pro highly recommend limited let me know what you think,0.25366,"['year', 'review', 'surface']"
2024-12-14 22:34:11,Saturday,"Los Angeles, USA",should i upgrade about pepsis pepsi wild cherry styleguide productteam beauty sustainable really interested in hearing your thoughts,0.05494,"['styleguide', 'productteam', 'beauty']"
2024-12-14 23:16:42,Saturday,"New York, USA",just tried the stan smith from adidas exceeded my expectations quality lifestyle health really interested in hearing your thoughts,0.06353,"['stan', 'smith', 'exceed']"
2024-12-15 02:03:59,Sunday,"Milan, Italy",just saw an ad for nike air force 1 during the loyaltyrewards had issues with it sale limited,0.11476,"['nike', 'air', 'force']"
2024-12-15 06:06:24,Sunday,"São Paulo, Brazil",just unboxed my new sprite from cocacola disappointed with the quality could someone explain travel quality,0.10946,"['new', 'sprite', 'travel']"
2024-12-15 15:14:48,Sunday,"Los Angeles, USA",just saw an ad for adidas gazelle during the sustainablefuture not worth the money lifestyle,0.26682,"['adida', 'gazelle', 'lifestyle']"
2024-12-15 16:02:10,Sunday,"Houston, USA",just tried the macbook pro from apple absolutely loving it health beauty let me know what you think,0.04445,"['macbook', 'pro', 'beauty']"
2024-12-15 17:57:56,Sunday,"Paris, France",just saw an ad for samsung galaxy z fold during the nextgeneration exceeded my expectations musthave newrelease fashion,0.05082,"['samsung', 'galaxy', 'z']"
2024-12-15 19:12:03,Sunday,"Dubai, UAE",comparing nike react to the competition absolutely loving it trendalert promo bestvalue really interested in hearing your thoughts,0.07253,"['compare', 'nike', 'react']"
2024-12-15 19:51:38,Sunday,"Mexico City, Mexico",has anyone else experienced battery problems with nikes zoom pegasus not worth the money retailsupport industryexpert innovation affordable,0.0627,"['experience', 'battery', 'problem']"
2024-12-16 00:48:10,Monday,"Paris, France",just saw an ad for samsung galaxy watch during the launchwave disappointed with the quality tech innovation,0.09083,"['samsung', 'galaxy', 'watch']"
2024-12-16 11:01:05,Monday,Singapore,should i upgrade about pepsis pepsi wild cherry reviewsite exclusive really interested in hearing your thoughts,0.04054,"['wild', 'cherry', 'reviewsite']"
2024-12-16 15:19:14,Monday,"Vancouver, Canada",frustrated with my new air max from nike absolutely loving it lifestyle eco would love to get your feedback,0.1733,"['new', 'air', 'max']"
2024-12-16 16:03:02,Monday,"Madrid, Spain",just unboxed my new samba from adidas exceeded my expectations cant contain my excitement productlaunch trendalert,0.05893,"['new', 'samba', 'adida']"
2024-12-17 02:27:09,Tuesday,"Delhi, India",frustrated with my new galaxy s25 from samsung absolutely loving it premium curious about your experience too,0.14606,"['new', 'galaxy', 'absolutely']"
2024-12-17 06:20:45,Tuesday,"Delhi, India",just tried the galaxy z fold from samsung highly recommend premium really interested in hearing your thoughts,0.09217,"['galaxy', 'z', 'fold']"
2024-12-17 13:51:28,Tuesday,"Dubai, UAE",google loyaltyrewards is amazing cant wait to see whats coming next specialoffer productlaunch let me know what you think,0.09841,"['google', 'loyaltyreward', 'what', 's']"
2024-12-17 23:04:20,Tuesday,"Beijing, China",just saw an ad for samsung galaxy watch during the backtoschool does the job health,0.17348,"['samsung', 'galaxy', 'watch']"
2024-12-18 06:39:02,Wednesday,"Delhi, India",attended the nike digitaltransformation event yesterday mixed feelings about it customerservice discount newrelease let me know what you think,0.10834,"['digitaltransformation', 'event', 'yesterday']"
2024-12-18 14:17:15,Wednesday,"Paris, France",just saw an ad for pepsi diet pepsi during the cybermonday returning it asap quality sustainable tech,0.02882,"['pepsi', 'diet', 'return']"
2024-12-18 16:33:52,Wednesday,"Berlin, Germany",just tried the galaxy watch from samsung highly recommend affordable specialoffer exclusive would love to get your feedback,0.08356,"['galaxy', 'watch', 'specialoffer']"
2024-12-18 20:07:10,Wednesday,"Rome, Italy",comparing samsung galaxy z fold to the competition not worth the money tech exclusive travel,0.07025,"['samsung', 'galaxy', 'z']"
2024-12-18 22:40:43,Wednesday,"Los Angeles, USA",feeling let down with my new pepsi lime from pepsi as expected tech let me know what you think,0.06348,"['pepsi', 'tech', 'let']"
2024-12-18 23:50:23,Wednesday,"Berlin, Germany",anyone have tips about toyotas highlander marketingteam newsoutlet fashion tech curious about your experience too,0.25142,"['tech', 'highlander', 'marketingteam']"
2024-12-19 03:22:20,Thursday,"Shanghai, China",has anyone else experienced customer service with pepsis pepsi wild cherry disappointed with the quality brandceo beauty deal affordable,0.09162,"['customer', 'brandceo', 'deal']"
2024-12-19 03:45:01,Thursday,"Vancouver, Canada",my two days review of microsoft surface duo not bad quality deal sustainable let me know what you think,0.04061,"['day', 'review', 'surface']"
2024-12-19 10:45:00,Thursday,"Beijing, China",my three months review of samsung galaxy watch worth every penny lifestyle newrelease beauty would love to get your feedback,0.04562,"['month', 'review', 'galaxy']"
2024-12-19 18:12:17,Thursday,"Mexico City, Mexico",just unboxed my new vision pro from apple highly recommend fed up affordable eco let me know what you think,0.01877,"['new', 'vision', 'pro']"
2024-12-19 19:27:42,Thursday,"Shanghai, China",attended the google winterwonders event yesterday absolutely loving it health curious about your experience too,0.04568,"['winterwonder', 'event', 'yesterday']"
2024-12-19 21:50:10,Thursday,"Chicago, USA",just saw an ad for pepsi diet pepsi during the customerfirst absolutely loving it fitness sustainable fashion,0.0323,"['pepsi', 'diet', 'sustainable']"
2024-12-19 22:19:34,Thursday,"Mexico City, Mexico",my three months review of samsung galaxy tab returning it asap travel lifestyle curious about your experience too,0.09001,"['month', 'review', 'galaxy']"
2024-12-20 04:34:21,Friday,Singapore,any advice about nikes air max  bestvalue really interested in hearing your thoughts,0.07356,"['air', 'max', 'bestvalue']"
2024-12-20 15:35:22,Friday,"Houston, USA",just tried the airpods pro from apple not worth the money sale let me know what you think,0.15448,"['airpod', 'pro', 'sale']"
2024-12-20 19:02:48,Friday,"Johannesburg, South Africa",my six months review of nike zoom pegasus disappointed with the quality newrelease travel really interested in hearing your thoughts,0.08308,"['month', 'review', 'newrelease']"
2024-12-20 20:05:55,Friday,"Lagos, Nigeria",just tried the gazelle from adidas had issues with it quality lifestyle limited let me know what you think,0.04675,"['lifestyle', 'limit', 'let']"
2024-12-20 22:08:35,Friday,"Mexico City, Mexico",just tried the pixel tablet from google highly recommend tech eco let me know what you think,0.04884,"['pixel', 'tablet', 'eco']"
2024-12-21 04:08:59,Saturday,"Dubai, UAE",just saw an ad for cocacola cocacola vanilla during the launchwave returning it asap health innovation customerservice,0.04355,"['cocacola', 'vanilla', 'asap']"
2024-12-21 04:10:22,Saturday,"Paris, France",my one week review of toyota highlander had issues with it sale lifestyle curious about your experience too,0.17699,"['week', 'review', 'toyota']"
2024-12-21 21:49:13,Saturday,"Barcelona, Spain",comparing amazon ring camera to the competition its okay promo eco exclusive curious about your experience too,0.04826,"['compare', 'amazon', 'ring']"
2024-12-22 00:15:22,Sunday,"Mexico City, Mexico",has anyone else experienced software bugs with nikes air force 1 absolutely loving it customerservice competitorbrand eco,0.07307,"['experience', 'software', 'bug']"
2024-12-22 03:38:32,Sunday,Singapore,has anyone else experienced customer service with pepsis pepsi zero sugar not bad influencername competitorbrand innovation beauty,0.041,"['customer', 'innovation', 'influencername']"
2024-12-22 09:54:36,Sunday,"Munich, Germany",should i upgrade about toyotas camry brandsupport customerservice productlaunch let me know what you think,0.57208,"['camry', 'customerservice', 'productlaunch']"
2024-12-22 11:47:45,Sunday,"Rome, Italy",anyone have tips about adidass nmd celebrityname brandsupport food discount curious about your experience too,0.04863,"['discount', 'nmd', 'celebrityname']"
2024-12-22 13:11:24,Sunday,"Lyon, France",should i upgrade about amazons eero wifi  exclusive really interested in hearing your thoughts,0.02536,"['eero', 'wifi', 'exclusive']"
2024-12-22 22:14:14,Sunday,"Tokyo, Japan",just tried the coke zero from cocacola returning it asap innovation food curious about your experience too,0.13125,"['coke', 'zero', 'return']"
2024-12-22 23:45:10,Sunday,"Seoul, South Korea",loving it with my new pepsi zero sugar from pepsi not bad travel trendalert curious about your experience too,0.31105,"['pepsi', 'zero', 'sugar']"
2024-12-23 02:06:59,Monday,"Milan, Italy",any advice about apples vision pro  beauty health bestvalue would love to get your feedback,0.04385,"['vision', 'beauty', 'health']"
2024-12-23 14:02:52,Monday,"Toronto, Canada",attended the samsung summersale event yesterday had issues with it tech eco fashion curious about your experience too,0.02876,"['summersale', 'event', 'yesterday']"
2024-12-23 15:54:14,Monday,"Los Angeles, USA",just saw an ad for google chromebook during the summerdreams worth every penny newrelease reviews,0.38437,"['google', 'chromebook', 'summerdream']"
2024-12-23 16:47:02,Monday,"Sydney, Australia",feeling let down with my new neo qled tv from samsung worth every penny tech limited customerservice,0.04624,"['feel', 'let', 'neo']"
2024-12-23 17:27:49,Monday,"Barcelona, Spain",has anyone else experienced delivery delays with toyotas highlander does the job retailsupport fitness tech sale,0.03761,"['experience', 'delivery', 'delay']"
2024-12-24 01:47:14,Tuesday,"Manchester, UK",comparing cocacola coke zero to the competition best purchase ever specialoffer health productlaunch really interested in hearing your thoughts,0.06699,"['cocacola', 'coke', 'zero']"
2024-12-24 05:49:45,Tuesday,"Mexico City, Mexico",pepsi localtouchpoints is frustrating cant wait to see whats coming next musthave let me know what you think,0.0552,"['pepsi', 'localtouchpoint', 'let']"
2024-12-25 07:40:29,Wednesday,"Madrid, Spain",comparing cocacola sprite to the competition worth every penny food really interested in hearing your thoughts,0.02697,"['compare', 'cocacola', 'sprite']"
2024-12-25 07:49:09,Wednesday,"Melbourne, Australia",nike nextgeneration is overpriced cant wait to see whats coming next beauty reviews really interested in hearing your thoughts,0.14031,"['nike', 'nextgeneration', 'review']"
2024-12-25 08:20:07,Wednesday,"Seoul, South Korea",just unboxed my new air max from nike had issues with it sad to report tech quality,0.01556,"['new', 'air', 'max']"
2024-12-25 09:57:55,Wednesday,"Paris, France",my three months review of google pixel buds exceeded my expectations trendalert really interested in hearing your thoughts,0.05995,"['month', 'review', 'pixel']"
2024-12-25 11:25:41,Wednesday,"Manchester, UK",not sure why with my new highlander from toyota had issues with it tech discount newrelease,0.35091,"['new', 'highlander', 'discount']"
2024-12-26 02:37:28,Thursday,"Johannesburg, South Africa",attended the pepsi loyaltyrewards event yesterday not bad limited bestvalue lifestyle would love to get your feedback,0.03704,"['loyaltyreward', 'event', 'yesterday']"
2024-12-26 06:02:40,Thursday,"Berlin, Germany",just unboxed my new neo qled tv from samsung best purchase ever could someone explain bestvalue eco beauty,0.79377,"['neo', 'qle', 'tv']"
2024-12-26 06:25:06,Thursday,"Sydney, Australia",comparing pepsi pepsi lime to the competition not bad musthave lifestyle affordable curious about your experience too,0.08779,"['compare', 'pepsi', 'lime']"
2024-12-26 08:07:17,Thursday,"Milan, Italy",so happy with my new tundra from toyota worth every penny exclusive trending curious about your experience too,0.15244,"['new', 'tundra', 'worth']"
2024-12-26 08:13:13,Thursday,"Delhi, India",my one year review of pepsi pepsi zero sugar worth every penny sustainable would love to get your feedback,0.10982,"['penny', 'sustainable', 'review']"
2024-12-26 11:13:49,Thursday,"Manchester, UK",just tried the pepsi zero sugar from pepsi worth every penny premium musthave quality would love to get your feedback,0.06856,"['pepsi', 'zero', 'worth']"
2024-12-26 12:14:39,Thursday,"Cairo, Egypt",sad to report with my new echo dot from amazon returning it asap health food,0.40274,"['new', 'echo', 'dot']"
2024-12-26 18:59:58,Thursday,"Milan, Italy",just tried the predator from adidas returning it asap limited trending bestvalue really interested in hearing your thoughts,0.07381,"['adida', 'return', 'limit']"
2024-12-26 21:33:58,Thursday,"Beijing, China",just unboxed my new predator from adidas as expected loving it premium affordable specialoffer let me know what you think,0.05486,"['new', 'predator', 'love']"
2024-12-27 02:39:42,Friday,"Manchester, UK",attended the adidas springblast2025 event yesterday not worth the money health specialoffer let me know what you think,0.04888,"['springblast', 'event', 'yesterday']"
2024-12-27 12:51:45,Friday,"Mexico City, Mexico",pepsi newyearnewyou is excellent cant wait to see whats coming next trending discount tech let me know what you think,0.1565,"['pepsi', 'newyearnewyou', 'come']"
2024-12-27 14:53:53,Friday,"Mumbai, India",just unboxed my new diet pepsi from pepsi highly recommend sad to report exclusive limited,0.12776,"['exclusive', 'diet', 'recommend']"
2024-12-27 17:29:04,Friday,Singapore,comparing nike zoom pegasus to the competition highly recommend quality limited innovation curious about your experience too,0.05069,"['nike', 'zoom', 'pegasus']"
2024-12-27 18:20:40,Friday,"Tokyo, Japan",just tried the predator from adidas returning it asap promo sale curious about your experience too,0.02352,"['adida', 'return', 'promo']"
2024-12-27 21:20:23,Friday,"São Paulo, Brazil",just tried the galaxy tab from samsung returning it asap travel fitness would love to get your feedback,0.04731,"['galaxy', 'tab', 'samsung']"
2024-12-27 23:23:01,Friday,"Milan, Italy",comparing toyota tundra to the competition wouldnt recommend bestvalue newrelease really interested in hearing your thoughts,0.25711,"['compare', 'toyota', 'tundra']"
2024-12-28 01:28:52,Saturday,"Manchester, UK",sad to report with my new gazelle from adidas best purchase ever productlaunch travel curious about your experience too,0.08312,"['new', 'gazelle', 'travel']"
2024-12-28 09:30:30,Saturday,"Lyon, France",has anyone else experienced software bugs with adidass yeezy best purchase ever celebrityname productteam quality sale,0.14073,"['experience', 'software', 'bug']"
2024-12-28 21:25:13,Saturday,"Mumbai, India",attended the apple localtouchpoints event yesterday exceeded my expectations sale trendalert newrelease curious about your experience too,0.47968,"['localtouchpoint', 'event', 'yesterday']"
2024-12-29 01:01:29,Sunday,"Dubai, UAE",comparing cocacola diet coke to the competition not bad newrelease really interested in hearing your thoughts,0.06983,"['cocacola', 'diet', 'coke']"
2024-12-29 03:09:11,Sunday,"Osaka, Japan",thrilled with my new rav4 from toyota returning it asap lifestyle deal would love to get your feedback,0.03919,"['rav', 'new', 'toyota']"
2024-12-29 05:22:30,Sunday,"Chicago, USA",just saw an ad for nike air max during the customerfirst had issues with it lifestyle musthave,0.02363,"['nike', 'air', 'max']"
2024-12-29 09:40:14,Sunday,"Toronto, Canada",just tried the nest hub from google worth every penny premium customerservice exclusive really interested in hearing your thoughts,0.13896,"['nest', 'hub', 'worth']"
2024-12-29 10:34:51,Sunday,"Toronto, Canada",has anyone else experienced software bugs with adidass samba returning it asap  health tech let me know what you think,1.28173,"['experience', 'software', 'bug']"
2024-12-29 10:57:56,Sunday,"São Paulo, Brazil",apple nextgeneration is frustrating cant wait to see whats coming next bestvalue really interested in hearing your thoughts,0.46228,"['apple', 'nextgeneration', 'come']"
2024-12-29 13:37:34,Sunday,"Mumbai, India",has anyone else experienced delivery delays with pepsis pepsi zero sugar absolutely loving it customerservice brandsupport productlaunch discount travel,0.02163,"['delivery', 'discount', 'brandsupport']"
2024-12-29 17:36:27,Sunday,"Cairo, Egypt",has anyone else experienced battery problems with googles pixel 8 absolutely loving it brandceo celebrityname deal reviews,0.0663,"['experience', 'battery', 'problem']"
2024-12-29 23:26:27,Sunday,"Los Angeles, USA",cocacola launchwave is underwhelming cant wait to see whats coming next fitness innovation health let me know what you think,0.38233,"['cocacola', 'launchwave', 'come']"
2024-12-30 00:28:04,Monday,"Johannesburg, South Africa",my one week review of cocacola cocacola vanilla worth every penny fashion trendalert let me know what you think,0.06018,"['fashion', 'trendalert', 'review']"
2024-12-30 00:33:30,Monday,Singapore,my one week review of google pixel tablet mixed feelings about it customerservice affordable would love to get your feedback,0.06184,"['week', 'review', 'customerservice']"
2024-12-30 07:05:10,Monday,"Johannesburg, South Africa",comparing cocacola sprite to the competition had issues with it exclusive curious about your experience too,0.07405,"['compare', 'cocacola', 'sprite']"
2024-12-30 08:07:21,Monday,"Milan, Italy",thrilled with my new air force 1 from nike best purchase ever specialoffer limited trending,0.07167,"['new', 'air', 'force']"
2024-12-30 10:34:41,Monday,"Barcelona, Spain",has anyone else experienced customer service with adidass predator worth every penny influencername styleguide innovation specialoffer health,0.06086,"['experience', 'customer', 'service']"
2024-12-30 12:09:26,Monday,"London, UK",just saw an ad for nike drifit during the referralbonus not bad lifestyle tech curious about your experience too,0.1067,"['nike', 'drifit', 'lifestyle']"
2024-12-30 14:51:46,Monday,"Madrid, Spain",comparing adidas stan smith to the competition not worth the money discount curious about your experience too,0.06722,"['compare', 'adida', 'stan']"
2024-12-30 15:57:49,Monday,"Toronto, Canada",just saw an ad for adidas superstar during the innovationx as expected tech really interested in hearing your thoughts,0.34409,"['adida', 'superstar', 'tech']"
2024-12-30 17:15:48,Monday,"New York, USA",feeling let down with my new samba from adidas had issues with it lifestyle premium,0.15099,"['feel', 'let', 'premium']"
2024-12-30 18:48:16,Monday,"Paris, France",my three months review of nike drifit best purchase ever trending curious about your experience too,0.31815,"['month', 'review', 'drifit']"
2024-12-30 21:31:52,Monday,"London, UK",whats your opinion about microsofts xbox elite controller brandceo fitness food really interested in hearing your thoughts,30.04375,"['fitness', 'xbox', 'elite']"
2024-12-31 05:49:03,Tuesday,"Paris, France",attended the apple cybermonday event yesterday best purchase ever musthave reviews let me know what you think,0.04909,"['review', 'cybermonday', 'well']"
2024-12-31 06:50:39,Tuesday,"Los Angeles, USA",just saw an ad for toyota highlander during the holidayspecial worth every penny limited deal premium,0.03006,"['toyota', 'highlander', 'worth']"
2024-12-31 08:31:17,Tuesday,"Madrid, Spain",just saw an ad for nike drifit during the cybermonday its okay trendalert fashion exclusive,0.05243,"['nike', 'drifit', 'trendalert']"
2025-01-01 00:39:44,Wednesday,"Beijing, China",comparing pepsi pepsi lime to the competition wouldnt recommend tech lifestyle curious about your experience too,1.14532,"['compare', 'pepsi', 'lime']"
2025-01-01 10:52:02,Wednesday,"Rome, Italy",just unboxed my new predator from adidas exceeded my expectations not sure why bestvalue really interested in hearing your thoughts,0.20585,"['new', 'predator', 'exceed']"
2025-01-01 11:06:12,Wednesday,"Mumbai, India",could someone explain with my new nest hub from google had issues with it travel affordable lifestyle,0.0597,"['new', 'nest', 'hub']"
2025-01-01 17:10:41,Wednesday,"London, UK",so happy with my new tundra from toyota worth every penny bestvalue affordable lifestyle would love to get your feedback,0.68269,"['new', 'tundra', 'worth']"
2025-01-01 18:08:05,Wednesday,Singapore,my two days review of pepsi pepsi max worth every penny trendalert lifestyle customerservice would love to get your feedback,0.12819,"['trendalert', 'lifestyle', 'review']"
2025-01-01 23:20:34,Wednesday,"Sydney, Australia",loving it with my new corolla from toyota not bad musthave innovation really interested in hearing your thoughts,0.24367,"['new', 'corolla', 'musthave']"
2025-01-01 23:23:05,Wednesday,Singapore,toyota springblast2025 is subpar cant wait to see whats coming next deal sustainable beauty curious about your experience too,0.02882,"['springblast', 'toyota', 'come']"
2025-01-02 03:01:46,Thursday,"Toronto, Canada",my one year review of toyota corolla not worth the money food bestvalue quality really interested in hearing your thoughts,0.09438,"['year', 'review', 'corolla']"
2025-01-02 04:25:39,Thursday,"Houston, USA",my one week review of toyota camry not bad affordable trendalert customerservice let me know what you think,0.08131,"['week', 'review', 'toyota']"
2025-01-02 10:17:00,Thursday,"Milan, Italy",google winterwonders is frustrating cant wait to see whats coming next premium really interested in hearing your thoughts,0.07881,"['google', 'winterwonder', 'come']"
2025-01-02 14:12:39,Thursday,"Osaka, Japan",has anyone else experienced customer service with pepsis crystal pepsi as expected brandsupport beauty tech,0.05569,"['experience', 'customer', 'service']"
2025-01-02 17:53:12,Thursday,"Berlin, Germany",just unboxed my new superstar from adidas highly recommend frustrated discount fashion bestvalue really interested in hearing your thoughts,0.03383,"['new', 'superstar', 'highly']"
2025-01-03 03:33:01,Friday,"London, UK",just unboxed my new fanta from cocacola worth every penny bummed out quality curious about your experience too,0.08074,"['new', 'fanta', 'cocacola']"
2025-01-03 07:12:41,Friday,"Chicago, USA",just unboxed my new pepsi zero sugar from pepsi wouldnt recommend loving it productlaunch eco,0.03535,"['pepsi', 'zero', 'recommend']"
2025-01-03 18:52:22,Friday,"Mexico City, Mexico",just unboxed my new samba from adidas not worth the money frustrated deal discount curious about your experience too,0.12025,"['new', 'samba', 'deal']"
2025-01-04 04:11:08,Saturday,"Mexico City, Mexico",comparing nike zoom pegasus to the competition disappointed with the quality specialoffer curious about your experience too,0.08263,"['nike', 'zoom', 'pegasus']"
2025-01-04 05:18:51,Saturday,"Berlin, Germany",just tried the superstar from adidas not bad exclusive really interested in hearing your thoughts,0.24596,[]
2025-01-04 17:18:03,Saturday,"London, UK",attended the amazon valentinesdeals event yesterday highly recommend trendalert curious about your experience too,0.05216,"['valentinesdeal', 'recommend', 'trendalert']"
2025-01-04 17:51:47,Saturday,"Chicago, USA",just tried the fanta from cocacola absolutely loving it food would love to get your feedback,0.08211,"['cocacola', 'absolutely', 'love', 'love']"
2025-01-04 18:27:44,Saturday,"Dubai, UAE",my three months review of cocacola cocacola vanilla disappointed with the quality deal premium would love to get your feedback,0.08434,"['deal', 'month', 'review']"
2025-01-04 18:51:47,Saturday,"Johannesburg, South Africa",my two days review of adidas superstar best purchase ever sale really interested in hearing your thoughts,0.2826,"['day', 'review', 'superstar']"
2025-01-04 21:25:59,Saturday,"Toronto, Canada",just unboxed my new vision pro from apple disappointed with the quality thrilled reviews travel,0.51982,"['new', 'vision', 'pro']"
2025-01-04 23:27:38,Saturday,"Munich, Germany",samsung summersale is subpar cant wait to see whats coming next reviews affordable productlaunch would love to get your feedback,0.07552,"['samsung', 'summersale', 'what', 's']"
2025-01-04 23:36:55,Saturday,"Mexico City, Mexico",just unboxed my new corolla from toyota absolutely loving it cant contain my excitement sale deal tech,0.13776,"['new', 'corolla', 'deal']"
